,Parti,Nama Calon,Undi,Majoriti,Tahun,Negeri,Kawasan Parlimen,Kod Parlimen,Keputusan,Jumlah Undi,Bahagian Undi(%),Jumlah Layak Mengundi,Pengundi Melayu(%),Pengundi Cina(%),Pengundi India(%),Pengundi Lain-Lain(%),Pengundi Melayu Islam Bumiputera(%),Pengundi Melayu Bukan Islam Bumiputera(%),Pengundi Sabah Bumiputera(%)
713,IND,MOHD RASHID ARSHAD,601,0.0,2008,Negeri Sembilan,TELUK KEMANG,132,Kalah,44493,1.3507742791000832,60186,41,36,22,1,0,0,0
714,UMNO,DATUK SHAZIMAN ABU MANSOR,24022,13079.0,2008,Negeri Sembilan,TAMPIN,133,Menang,34965,68.7029887029887,47655,61,25,13,1,0,0,0
715,PAS,ABDUL RAZAKEK ABDUL RAHIM,10943,0.0,2008,Negeri Sembilan,TAMPIN,133,Kalah,34965,31.2970112970113,47655,61,25,13,1,0,0,0
716,UMNO,DATUK WIRA ABU SEMAN YUSOP,21582,12285.0,2008,Melaka,MASJID TANAH,134,Menang,30879,69.8921597201982,40606,82,14,4,0,0,0,0
717,PAS,AB GHANI AB RAHMAN,9297,0.0,2008,Melaka,MASJID TANAH,134,Kalah,30879,30.10784027980181,40606,82,14,4,0,0,0,0
718,MCA,DATUK SERI FONG CHAN ONN,26354,12884.0,2008,Melaka,ALOR GAJAH,135,Menang,39824,66.1761751707513,54097,58,30,12,0,0,0,0
719,DAP,TAN LAY SIANG,13470,0.0,2008,Melaka,ALOR GAJAH,135,Kalah,39824,33.82382482924869,54097,58,30,12,0,0,0,0
720,UMNO,DATUK IDRIS HARON,30460,14500.0,2008,Melaka,TANGGA BATU,136,Menang,46420,65.61826798793624,60188,70,25,2,0,0,0,0
721,PKR,ZAINON JAAFAR,15960,0.0,2008,Melaka,TANGGA BATU,136,Kalah,46420,34.381732012063765,60188,70,25,2,0,0,0,0
722,UMNO,DATUK MD SIRAT ABU,30975,1758.0,2008,Melaka,BUKIT KATIL,137,Menang,60192,51.46032695374801,75777,53,41,6,0,0,0,0
723,PKR,KHALID JAAFAR,29217,0.0,2008,Melaka,BUKIT KATIL,137,Kalah,60192,48.53967304625199,75777,53,41,6,0,0,0,0
724,DAP,SIM TONG HIM,38640,11390.0,2008,Melaka,KOTA MELAKA,138,Menang,65890,58.64319320078919,84805,33,62,3,1,0,0,0
725,MCA,WONG NAI CHEE,27250,0.0,2008,Melaka,KOTA MELAKA,138,Kalah,65890,41.35680679921081,84805,33,62,3,1,0,0,0
726,UMNO,DATUK WIRA AHMAD HAMZAH,28101,12728.0,2008,Melaka,JASIN,139,Menang,43474,64.63863458618944,56121,71,16,3,0,0,0,0
727,PKR,ZULKEFLY OTHMAN,15373,0.0,2008,Melaka,JASIN,139,Kalah,43474,35.36136541381055,56121,71,16,3,0,0,0,0
728,MIC,DR S SUBRAMANIAM,15921,2991.0,2008,Johor,SEGAMAT,140,Menang,28851,55.18352916709993,40708,41,48,11,0,0,0,0
729,DAP,PANG HOK LIONG,12930,0.0,2008,Johor,SEGAMAT,140,Kalah,28851,44.81647083290007,40708,41,48,11,0,0,0,0
730,UMNO,BAHARUM MOHAMED,17979,9867.0,2008,Johor,SEKIJANG,141,Menang,26091,68.90881913303438,35138,55,40,5,0,0,0,0
731,PKR,ZULKAPLY SALLEH,8112,0.0,2008,Johor,SEKIJANG,141,Kalah,26091,31.09118086696562,35138,55,40,5,0,0,0,0
732,MCA,CHUA TEE YONG,13658,4094.0,2008,Johor,LABIS,142,Menang,23222,58.814916889156834,33468,37,48,15,0,0,0,0
733,DAP,TEO ENG CHING,9564,0.0,2008,Johor,LABIS,142,Kalah,23222,41.185083110843166,33468,37,48,15,0,0,0,0
734,UMNO,MUHYIDDIN BIN MOHD YASSIN,21028,12581.0,2008,Johor,PAGOH,143,Menang,29475,71.34181509754029,40042,63,33,4,0,0,0,0
735,PAS,MOHD ROZALI JAMIL AL-HAFIZ,8447,0.0,2008,Johor,PAGOH,143,Kalah,29475,28.658184902459716,40042,63,33,4,0,0,0,0
736,UMNO,HAMIM SAMURI,25319,7617.0,2008,Johor,LEDANG,144,Menang,43021,58.85265335533809,58501,53,43,4,0,0,0,0
737,DAP,LEE FU HAW,17702,0.0,2008,Johor,LEDANG,144,Kalah,43021,41.14734664466191,58501,53,43,4,0,0,0,0
738,DAP,ER TECK HWA,21051,722.0,2008,Johor,BAKRI,145,Menang,41380,50.87240212663122,56371,43,54,2,0,0,0,0
739,MCA,TAY PUAY CHUAN,20329,0.0,2008,Johor,BAKRI,145,Kalah,41380,49.12759787336878,56371,43,54,2,0,0,0,0
740,UMNO,RAZALI IBRAHIM,16986,4661.0,2008,Johor,MUAR,146,Menang,29311,57.95093992016649,41019,62,36,2,0,0,0,0
741,PKR,NAH BUDIN,12325,0.0,2008,Johor,MUAR,146,Kalah,29311,42.04906007983351,41019,62,36,2,0,0,0,0
742,UMNO,DATUK NORAINI AHMAD,26066,13599.0,2008,Johor,PARIT SULONG,147,Menang,38533,67.64591389198868,50234,73,26,0,0,0,0,0
743,PAS,FAISAL ALI,12467,0.0,2008,Johor,PARIT SULONG,147,Kalah,38533,32.35408610801132,50234,73,26,0,0,0,0,0
744,MCA,DR WEE KA SIONG,20230,13909.0,2008,Johor,AYER HITAM,148,Menang,26551,76.19298708146586,34805,57,39,4,0,0,0,0
745,PAS,HUSSIN SUJAK,6321,0.0,2008,Johor,AYER HITAM,148,Kalah,26551,23.80701291853414,34805,57,39,4,0,0,0,0
746,UMNO,DATUK MOHAMAD AZIZ,19641,10874.0,2008,Johor,SRI GADING,149,Menang,28408,69.13897493663757,36845,65,33,1,0,0,0,0
747,PKR,ALI MARKOM,8767,0.0,2008,Johor,SRI GADING,149,Kalah,28408,30.861025063362437,36845,65,33,1,0,0,0,0
748,UMNO,MOHD PUAD ZARKASHI,32593,12968.0,2008,Johor,BATU PAHAT,150,Menang,52218,62.41717415450611,70069,53,46,1,0,0,0,0
749,PKR,MUHAMMAD ABDULLAH,19625,0.0,2008,Johor,BATU PAHAT,150,Kalah,52218,37.58282584549389,70069,53,46,1,0,0,0,0
750,GERAKAN,LIANG TECK MENG,16450,7853.0,2008,Johor,SIMPANG RENGGAM,151,Menang,25047,65.67652812712102,34859,54,36,10,0,0,0,0
751,PAS,ATAN GOMBANG,8597,0.0,2008,Johor,SIMPANG RENGGAM,151,Kalah,25047,34.32347187287899,34859,54,36,10,0,0,0,0
752,MCA,HOU KOK CHUNG,27970,3781.0,2008,Johor,KLUANG,152,Menang,52159,53.62449433463065,71233,38,52,9,1,0,0,0
753,DAP,NG LAM HUA,24189,0.0,2008,Johor,KLUANG,152,Kalah,52159,46.37550566536935,71233,38,52,9,1,0,0,0
754,UMNO,DATUK SERI HISHAMMUDDIN TUN HUSSEIN,17988,11570.0,2008,Johor,SEMBRONG,153,Menang,24406,73.7031877407195,33181,54,36,10,0,0,0,0
755,PKR,LEE SANG,6418,0.0,2008,Johor,SEMBRONG,153,Kalah,24406,26.296812259280504,33181,54,36,10,0,0,0,0
756,UMNO,DATUK DR ABDUL LATIFF AHMAD,20116,13736.0,2008,Johor,MERSING,154,Menang,26496,75.92089371980677,36445,79,19,1,1,0,0,0
757,PAS,SHAHAR ABDULLAH,6380,0.0,2008,Johor,MERSING,154,Kalah,26496,24.07910628019324,36445,79,19,1,1,0,0,0
758,UMNO,DATUK HALIMAH MOHAMED SADIQUE,19031,14049.0,2008,Johor,TENGGARA,155,Menang,24013,79.25290467663349,32297,75,18,7,1,0,0,0
759,PAS,SALLEH FARMIN,4982,0.0,2008,Johor,TENGGARA,155,Kalah,24013,20.74709532336651,32297,75,18,7,1,0,0,0
760,UMNO,DATUK SERI SYED HAMID ALBAR,22682,18961.0,2008,Johor,KOTA TINGGI,156,Menang,26403,85.90690451842593,34190,84,13,2,0,0,0,0
761,PAS,ONN JAAFAR,3721,0.0,2008,Johor,KOTA TINGGI,156,Kalah,26403,14.093095481574064,34190,84,13,2,0,0,0,0
762,UMNO,DATUK SERI AZALINA OTHMAN SAID (WALKOVER),0,0.0,2008,Johor,PENGERANG,157,Menang,0,0.0,33002,87,12,1,0,0,0,0
763,MCA,LING BAN SAN @ TENG BOON SOON,30860,14658.0,2008,Johor,TEBRAU,158,Menang,47062,65.57307381751731,62505,49,37,13,0,0,0,0
764,PAS,ROSLAINI SARIF,16202,0.0,2008,Johor,TEBRAU,158,Kalah,47062,34.42692618248268,62505,49,37,13,0,0,0,0
765,UMNO,DATUK SERI MOHAMED KHALED NORDIN,35849,17281.0,2008,Johor,PASIR GUDANG,159,Menang,54417,65.87831008692136,72862,48,40,11,0,0,0,0
766,PKR,MD RIZAN MOHD SAMAN,18568,0.0,2008,Johor,PASIR GUDANG,159,Kalah,54417,34.12168991307863,72862,48,40,11,0,0,0,0
767,UMNO,DATUK SHAHRIR ABDUL SAMAD,43143,25349.0,2008,Johor,JOHOR BAHRU,160,Menang,60937,70.79935014851404,89725,51,44,5,0,0,0,0
768,PRM,HASSAN KARIM,17794,0.0,2008,Johor,JOHOR BAHRU,160,Kalah,60937,29.20064985148596,89725,51,44,5,0,0,0,0
769,UMNO,DATUK NUR JAZLAN MOHAMED,38036,20449.0,2008,Johor,PULAI,161,Menang,55623,68.3817845136005,79622,51,40,9,0,0,0,0
770,PAS,ABDULLAH IDERIS,17587,0.0,2008,Johor,PULAI,161,Kalah,55623,31.61821548639951,79622,51,40,9,0,0,0,0
771,MCA,TAN AH ENG,33630,8851.0,2008,Johor,GELANG PATAH,162,Menang,58409,57.57674331010632,78676,34,54,12,0,0,0,0
772,PKR,DR ZALIHA MUSTAFA,24779,0.0,2008,Johor,GELANG PATAH,162,Kalah,58409,42.42325668989368,78676,34,54,12,0,0,0,0
773,MCA,ONG KA TING,32017,11744.0,2008,Johor,KULAI,163,Menang,52290,61.22968062727099,67358,32,59,9,0,0,0,0
774,DAP,NG PAK SIONG,20273,0.0,2008,Johor,KULAI,163,Kalah,52290,38.77031937272901,67358,32,59,9,0,0,0,0
775,UMNO,AHMAD MASLAN,23121,14444.0,2008,Johor,PONTIAN,164,Menang,31798,72.7121202591358,43264,68,31,1,0,0,0,0
776,PKR,MOHD ANNUAR MOHD SALLEH,8677,0.0,2008,Johor,PONTIAN,164,Kalah,31798,27.28787974086421,43264,68,31,1,0,0,0,0
777,MCA,WEE JECK SENG,23302,12371.0,2008,Johor,TANJUNG PIAI,165,Menang,34233,68.06882248123156,45701,50,49,1,0,0,0,0
778,DAP,AHMAD TON,10931,0.0,2008,Johor,TANJUNG PIAI,165,Kalah,34233,31.93117751876844,45701,50,49,1,0,0,0,0
779,UMNO,YUSOF MAHAL,10471,8457.0,2008,Sabah,LABUAN,166,Menang,13591,77.0436318151718,20783,37,25,2,36,0,0,0
780,IND,LAU SENG KIAT,2014,0.0,2008,Sabah,LABUAN,166,Kalah,13591,14.818629975719226,20783,37,25,2,36,0,0,0
781,PAS,MATUSIN ABDUL RAHMAN,1106,0.0,2008,Sabah,LABUAN,166,Kalah,13591,8.137738209108969,20783,37,25,2,36,0,0,0
782,UMNO,DATUK ABDUL RAHIM BAKRI,17634,9895.0,2008,Sabah,KUDAT,167,Menang,25373,69.4990738186261,39643,0,15,0,0,0,0,0
783,PKR,YAHYA OTHMAN,7739,0.0,2008,Sabah,KUDAT,167,Kalah,25373,30.500926181373902,39643,0,15,0,0,0,0,0
784,PBS,DATUK DR MAXIMUS ONGKILI,12028,4198.0,2008,Sabah,KOTA MARUDU,168,Menang,21424,56.14264376400299,31938,0,3,0,0,0,0,0
785,PKR,ANTHONY MANDIAU,7830,0.0,2008,Sabah,KOTA MARUDU,168,Kalah,21424,36.547796863330845,31938,0,3,0,0,0,0,0
786,IND,ROSLAN MOHD ZAIN,1109,0.0,2008,Sabah,KOTA MARUDU,168,Kalah,21424,5.176437640029873,31938,0,3,0,0,0,0,0
787,BERSEKUTU,BERNAM ANGKAP,457,0.0,2008,Sabah,KOTA MARUDU,168,Kalah,21424,2.133121732636296,31938,0,3,0,0,0,0,0
788,UMNO,DATUK ABDUL RAHMAN DAHLAN,17842,3020.0,2008,Sabah,KOTA BELUD,169,Menang,32664,54.62282635317169,43071,0,2,0,0,0,0,0
789,PKR,SAIDIL SIMOI,14822,0.0,2008,Sabah,KOTA BELUD,169,Kalah,32664,45.37717364682831,43071,0,2,0,0,0,0,0
790,UPKO,DATUK WILFRED BUMBURING,17645,6622.0,2008,Sabah,TUARAN,170,Menang,29547,59.71841472907571,40761,0,8,0,0,0,0,0
791,PKR,ANSARI ABDULLAH,11023,0.0,2008,Sabah,TUARAN,170,Kalah,29547,37.30666395911599,40761,0,8,0,0,0,0,0
792,IND,AJIN @ HAZIN GAGAH,879,0.0,2008,Sabah,TUARAN,170,Kalah,29547,2.974921311808305,40761,0,8,0,0,0,0,0
793,SAPP,DATUK ERIC ENCHIN MAJIMBUN,16884,11461.0,2008,Sabah,SEPANGGAR,171,Menang,26016,64.89852398523985,39251,0,22,0,1,0,0,0
794,PKR,MOHAMAD IBRAHIM @ PAUL KULELING,5423,0.0,2008,Sabah,SEPANGGAR,171,Kalah,26016,20.844864698646987,39251,0,22,0,1,0,0,0
795,DAP,EWOL MUNJI @ EDWARD EWOL MUNJI,3709,0.0,2008,Sabah,SEPANGGAR,171,Kalah,26016,14.256611316113162,39251,0,22,0,1,0,0,0
796,DAP,HIEW KING CHIEW,9464,106.0,2008,Sabah,KOTA KINABALU,172,Menang,27583,34.310988652430844,43714,0,78,0,1,0,0,0
797,PKR,CHRISTINA LIEW,9358,0.0,2008,Sabah,KOTA KINABALU,172,Kalah,27583,33.92669397817496,43714,0,78,0,1,0,0,0
798,PBS,CHIN TECK MING,8420,0.0,2008,Sabah,KOTA KINABALU,172,Kalah,27583,30.52604865315593,43714,0,78,0,1,0,0,0
799,IND,KONG YU KIONG,341,0.0,2008,Sabah,KOTA KINABALU,172,Kalah,27583,1.2362687162382626,43714,0,78,0,1,0,0,0
800,UPKO,DATUK DR MARCUS MOJIGOH,13737,6445.0,2008,Sabah,PUTATAN,173,Menang,21947,62.59169818198387,34935,0,24,0,1,0,0,0
801,PKR,SAUKINAH YUSOF,7292,0.0,2008,Sabah,PUTATAN,173,Kalah,21947,33.22549779013077,34935,0,24,0,1,0,0,0
802,IND,RAMZAH AHMAD,918,0.0,2008,Sabah,PUTATAN,173,Kalah,21947,4.18280402788536,34935,0,24,0,1,0,0,0
803,UPKO,TAN SRI BERNARD GILUK DOMPOK,13400,3063.0,2008,Sabah,PENAMPANG,174,Menang,24837,53.951765511132585,35821,0,33,0,1,0,0,0
804,PKR,DR EDWIN BOSI,10337,0.0,2008,Sabah,PENAMPANG,174,Kalah,24837,41.61935821556549,35821,0,33,0,1,0,0,0
805,IND,ANTHONY TIBOK,696,0.0,2008,Sabah,PENAMPANG,174,Kalah,24837,2.8022708056528565,35821,0,33,0,1,0,0,0
806,PASOK,LIVIRED MISSIH @ WILLYBROAD MISSI,404,0.0,2008,Sabah,PENAMPANG,174,Kalah,24837,1.626605467649072,35821,0,33,0,1,0,0,0
807,UMNO,ROSNAH ABDUL RASHID SHIRLIN,15352,9574.0,2008,Sabah,PAPAR,175,Menang,23827,64.43110756704579,32279,0,12,0,0,0,0,0
808,PKR,WAHAB IDRIS,5778,0.0,2008,Sabah,PAPAR,175,Kalah,23827,24.2498006463256,32279,0,12,0,0,0,0,0
809,IND,DATUK PATRICK SINDU,2268,0.0,2008,Sabah,PAPAR,175,Kalah,23827,9.518613337810049,32279,0,12,0,0,0,0,0
810,IND,MOHD HASHIM YUSSUP,429,0.0,2008,Sabah,PAPAR,175,Kalah,23827,1.8004784488185672,32279,0,12,0,0,0,0,0
811,UMNO,DATUK ANIFAH AMAN,10242,5453.0,2008,Sabah,KIMANIS,176,Menang,16851,60.77977568096849,22239,0,7,0,0,0,0,0
812,IND,JAAFAR ISMAIL,4789,0.0,2008,Sabah,KIMANIS,176,Kalah,16851,28.41967835736752,22239,0,7,0,0,0,0,0
813,PKR,ISMAIL BONGSU,1615,0.0,2008,Sabah,KIMANIS,176,Kalah,16851,9.584000949498543,22239,0,7,0,0,0,0,0
814,IND,BENJAMIN BASINTA,205,0.0,2008,Sabah,KIMANIS,176,Kalah,16851,1.2165450121654502,22239,0,7,0,0,0,0,0
815,UMNO,DATUK LAJIM UKIN,14780,10914.0,2008,Sabah,BEAUFORT,177,Menang,18646,79.26633058028531,26788,0,12,0,0,0,0,0
816,PKR,LAJIM YUSOF,3866,0.0,2008,Sabah,BEAUFORT,177,Kalah,18646,20.733669419714683,26788,0,12,0,0,0,0,0
817,UMNO,DATUK SAPAWI AHMAD,11905,6146.0,2008,Sabah,SIPITANG,178,Menang,17664,67.39696557971014,24145,0,5,0,0,0,0,0
818,PKR,KARIM TASSIM,5759,0.0,2008,Sabah,SIPITANG,178,Kalah,17664,32.60303442028985,24145,0,5,0,0,0,0,0
819,UPKO,DATUK SIRIGAN GUBAT,14074,7251.0,2008,Sabah,RANAU,179,Menang,21516,65.41178657743075,30810,0,3,0,0,0,0,0
820,PKR,JONATHAN YASIN,6823,0.0,2008,Sabah,RANAU,179,Kalah,21516,31.711284625395056,30810,0,3,0,0,0,0,0
821,PASOK,VITOS MARK KODING,619,0.0,2008,Sabah,RANAU,179,Kalah,21516,2.876928797174196,30810,0,3,0,0,0,0,0
822,PBS,DATUK SERI JOSEPH PAIRIN KITINGAN,14598,4264.0,2008,Sabah,KENINGAU,180,Menang,25492,57.26502432135572,35578,0,11,0,0,0,0,0
823,PKR,DATUK DR JEFFREY KITINGAN,10334,0.0,2008,Sabah,KENINGAU,180,Kalah,25492,40.53820806527538,35578,0,11,0,0,0,0,0
824,DAP,PETER KODOU,560,0.0,2008,Sabah,KENINGAU,180,Kalah,25492,2.1967676133689,35578,0,11,0,0,0,0,0
825,UMNO,RAIMIE UNGGI,9535,6883.0,2008,Sabah,TENOM,181,Menang,15171,62.85017467536748,20874,0,17,0,0,0,0,0
826,PKR,ADRIS TARIPIN,2652,0.0,2008,Sabah,TENOM,181,Kalah,15171,17.480719794344473,20874,0,17,0,0,0,0,0
827,IND,JOH JIMMY @ RICHARD JOE JIMMY,2499,0.0,2008,Sabah,TENOM,181,Kalah,15171,16.47221672928614,20874,0,17,0,0,0,0,0
828,BERSEKUTU,MUTANG @ SYLVESTER DAWAT,485,0.0,2008,Sabah,TENOM,181,Kalah,15171,3.1968888010019114,20874,0,17,0,0,0,0,0
829,PBRS,TAN SRI JOSEPH KURUP (WON UNCONTESTED),0,0.0,2008,Sabah,PENSIANGAN,182,Menang,0,0.0,19712,0,2,0,0,0,0,0
830,UMNO,DATUK RONALD KIANDEE,7090,5819.0,2008,Sabah,BELURAN,183,Menang,8932,79.37751903269145,19181,0,2,0,0,0,0,0
831,PKR,MICHAEL @ RADIO LUBAN,1271,0.0,2008,Sabah,BELURAN,183,Kalah,8932,14.22973578145992,19181,0,2,0,0,0,0,0
832,IND,PETRUS RINNING,571,0.0,2008,Sabah,BELURAN,183,Kalah,8932,6.392745185848634,19181,0,2,0,0,0,0,0
833,IND,RAMSAH TASIM @ RAMSAH TASHIM,0,0.0,2008,Sabah,BELURAN,183,Kalah,8932,0.0,19181,0,2,0,0,0,0,0
834,IND,NORDIN KANING,0,0.0,2008,Sabah,BELURAN,183,Kalah,8932,0.0,19181,0,2,0,0,0,0,0
835,UMNO,DATUK JUSLIE AJIROL,13668,7529.0,2008,Sabah,LIBARAN,184,Menang,19807,69.00590700257484,31435,0,23,0,0,0,0,0
836,PKR,AHMAD THAMRIN JAINI,6139,0.0,2008,Sabah,LIBARAN,184,Kalah,19807,30.994092997425152,31435,0,23,0,0,0,0,0
837,PBS,DATUK EDMUND CHONG KET WAH,9479,3708.0,2008,Sabah,BATU SAPI,185,Menang,15250,62.157377049180326,26004,0,37,0,0,0,0,0
838,IND,CHONG KWONG WING,5771,0.0,2008,Sabah,BATU SAPI,185,Kalah,15250,37.84262295081968,26004,0,37,0,0,0,0,0
839,LDP,DATUK V K LIEW,8297,176.0,2008,Sabah,SANDAKAN,186,Menang,19347,42.885201840078565,32847,0,61,0,0,0,0,0
840,DAP,CHONG CHU LIN @ SHANTY,8121,0.0,2008,Sabah,SANDAKAN,186,Kalah,19347,41.9755000775314,32847,0,61,0,0,0,0,0
841,IND,FONG VUN FUI,2929,0.0,2008,Sabah,SANDAKAN,186,Kalah,19347,15.139298082390034,32847,0,61,0,0,0,0,0
842,UMNO,DATUK BUNG MOKTAR RADIN,8507,6326.0,2008,Sabah,KINABATANGAN,187,Menang,12203,69.71236581168566,19554,0,1,0,0,0,0,0
843,PKR,AHMAD ABDUL,2181,0.0,2008,Sabah,KINABATANGAN,187,Kalah,12203,17.872654265344586,19554,0,1,0,0,0,0,0
844,IND,DASIM @ RICKY JIKAH,1515,0.0,2008,Sabah,KINABATANGAN,187,Kalah,12203,12.414979922969762,19554,0,1,0,0,0,0,0
845,UMNO,SALLEH KALBI,18111,9792.0,2008,Sabah,SILAM,188,Menang,26430,68.5244040862656,43488,0,14,0,1,0,0,0
846,PKR,DATUK SERI PANGLIMA DR HASBULLAH TAHA,8319,0.0,2008,Sabah,SILAM,188,Kalah,26430,31.47559591373439,43488,0,14,0,1,0,0,0
847,UMNO,DATUK SHAFIE APDAL,19419,17462.0,2008,Sabah,SEMPORNA,189,Menang,21376,90.84487275449102,35216,0,3,0,0,0,0,0
848,PKR,ABDUL AZIS ABDUL HAMID,1957,0.0,2008,Sabah,SEMPORNA,189,Kalah,21376,9.155127245508982,35216,0,3,0,0,0,0,0
849,SAPP,DATUK DR CHUA SOON BUI,13943,4867.0,2008,Sabah,TAWAU,190,Menang,26297,53.021257177624825,42560,0,44,0,1,0,0,0
850,DAP,CHAN FOONG HIN,9076,0.0,2008,Sabah,TAWAU,190,Kalah,26297,34.51344259801498,42560,0,44,0,1,0,0,0
851,PKR,BERHAN @ BIRHAN RUSLAN,3278,0.0,2008,Sabah,TAWAU,190,Kalah,26297,12.465300224360194,42560,0,44,0,1,0,0,0
852,UMNO,DATUK ABDUL GHAPUR SALLEH (WON UNCONTESTED),0,0.0,2008,Sabah,KALABAKAN,191,Menang,0,0.0,36018,0,13,0,2,0,0,0
853,SPDP,DATUK DR TIKI LAFE,8551,4301.0,2008,Sarawak,MAS GADING,192,Menang,14583,58.63676884043064,21968,0,23,0,0,0,0,0
854,SNAP,DR PATAU RUBIS,4250,0.0,2008,Sarawak,MAS GADING,192,Kalah,14583,29.14352328053213,21968,0,23,0,0,0,0,0
855,IND,FABIAN TINSENG,1476,0.0,2008,Sarawak,MAS GADING,192,Kalah,14583,10.121374202838922,21968,0,23,0,0,0,0,0
856,IND,APIN BAENG,306,0.0,2008,Sarawak,MAS GADING,192,Kalah,14583,2.098333676198313,21968,0,23,0,0,0,0,0
857,PBB,DATUK WAN JUNAIDI TUANKU JAAFAR,15800,11945.0,2008,Sarawak,SANTUBONG,193,Menang,19655,80.38667005850928,30836,0,6,0,1,0,0,0
858,PKR,RAHAMAT IDIL LATIP,3855,0.0,2008,Sarawak,SANTUBONG,193,Kalah,19655,19.613329941490715,30836,0,6,0,1,0,0,0
859,PBB,FADILLAH YUSOF,19515,14397.0,2008,Sarawak,PETRA JAYA,194,Menang,24633,79.22299354524418,40533,0,12,0,2,0,0,0
860,PKR,MOHAMAD JOLHI,5118,0.0,2008,Sarawak,PETRA JAYA,194,Kalah,24633,20.777006454755817,40533,0,12,0,2,0,0,0
861,DAP,CHONG CHIENG JEN,22901,9952.0,2008,Sarawak,BANDAR KUCHING,195,Menang,35850,63.88005578800558,53216,0,90,0,1,0,0,0
862,SUPP,SIM YAW YEN,12949,0.0,2008,Sarawak,BANDAR KUCHING,195,Kalah,35850,36.11994421199442,53216,0,90,0,1,0,0,0
863,SUPP,DATUK YONG KHOON SENG,21966,3070.0,2008,Sarawak,STAMPIN,196,Menang,43060,51.012540640966094,67257,0,78,0,1,0,0,0
864,DAP,VOON LEE SHAN,18896,0.0,2008,Sarawak,STAMPIN,196,Kalah,43060,43.882954017649794,67257,0,78,0,1,0,0,0
865,PKR,SEE CHEE HOW,2198,0.0,2008,Sarawak,STAMPIN,196,Kalah,43060,5.104505341384115,67257,0,78,0,1,0,0,0
866,PBB,SULAIMAN ABDUL RAHMAN ABDUL TAIB,15559,11411.0,2008,Sarawak,KOTA SAMARAHAN,197,Menang,20605,75.51079834991506,28517,0,2,0,5,0,0,0
867,PKR,HUSSAIN BIN APOK,4148,0.0,2008,Sarawak,KOTA SAMARAHAN,197,Kalah,20605,20.13103615627275,28517,0,2,0,5,0,0,0
868,IND,ABU BAKAR AWANG DAWOS,898,0.0,2008,Sarawak,KOTA SAMARAHAN,197,Kalah,20605,4.358165493812182,28517,0,2,0,5,0,0,0
869,PBB,DATUK JAMES DAWOS MAMIT,14182,6657.0,2008,Sarawak,MAMBONG,198,Menang,21707,65.33376330216059,36147,0,25,0,0,0,0,0
870,PKR,MAJEN AK PANYOG,7525,0.0,2008,Sarawak,MAMBONG,198,Kalah,21707,34.66623669783941,36147,0,25,0,0,0,0,0
871,SUPP,DATUK RICHARD RIOT JAEM,15793,13427.0,2008,Sarawak,SERIAN,199,Menang,18159,86.97064816344512,27901,0,12,0,0,0,0,0
872,SNAP,SYLVESTER BELAYONG,2366,0.0,2008,Sarawak,SERIAN,199,Kalah,18159,13.029351836554875,27901,0,12,0,0,0,0,0
873,PBB,NANCY SHUKRI,8183,5425.0,2008,Sarawak,BATANG SADONG,200,Menang,10941,74.79206653870762,16794,0,7,0,0,0,0,0
874,PKR,PIEE LING,2758,0.0,2008,Sarawak,BATANG SADONG,200,Kalah,10941,25.207933461292388,16794,0,7,0,0,0,0,0
875,PBB,DATUK ROHANI ABDUL KARIM,11015,8092.0,2008,Sarawak,BATANG LUPAR,201,Menang,14188,77.63603044826614,22417,0,4,0,2,0,0,0
876,PAS,ABANG EDDY ALLYANNI,2923,0.0,2008,Sarawak,BATANG LUPAR,201,Kalah,14188,20.60191711305329,22417,0,4,0,2,0,0,0
877,IND,ALI SEMSU,250,0.0,2008,Sarawak,BATANG LUPAR,201,Kalah,14188,1.7620524386805752,22417,0,4,0,2,0,0,0
878,PRS,MASIR KUJAT,9700,4252.0,2008,Sarawak,SRI AMAN,202,Menang,15148,64.0348560866121,25724,0,16,0,0,0,0,0
879,IND,COBBOLD LUSOI,5448,0.0,2008,Sarawak,SRI AMAN,202,Kalah,15148,35.965143913387905,25724,0,16,0,0,0,0,0
880,PRS,WILLIAM NYALLAU BADAK,6769,1610.0,2008,Sarawak,LUBOK ANTU,203,Menang,11928,56.748826291079816,17190,0,9,0,0,0,0,0
881,IND,NICHOLAS BAWIN,5159,0.0,2008,Sarawak,LUBOK ANTU,203,Kalah,11928,43.25117370892018,17190,0,9,0,0,0,0,0
882,PBB,DATUK DOUGLAS UGGAH EMBAS,13708,11709.0,2008,Sarawak,BETONG,204,Menang,15707,87.27319029731967,22088,0,5,0,0,0,0,0
883,SNAP,EDMOND STANLEY JUGOL,1999,0.0,2008,Sarawak,BETONG,204,Kalah,15707,12.726809702680333,22088,0,5,0,0,0,0,0
884,SPDP,JELAING MERSAT,12470,8706.0,2008,Sarawak,SARATOK,205,Menang,16234,76.81409387704817,23982,0,7,0,0,0,0,0
885,PKR,MOHD YAHYA ABDULLAH,3764,0.0,2008,Sarawak,SARATOK,205,Kalah,16234,23.18590612295183,23982,0,7,0,0,0,0,0
886,PBB,NORAH TUN ABDUL RAHMAN (WALKOVER),0,0.0,2008,Sarawak,KUALA RAJANG,206,Menang,0,0.0,17052,0,0,0,0,0,0,0
887,PBB,BN-PBB WALKOVER,0,0.0,2008,Sarawak,IGAN,207,Menang,0,0.0,15735,0,0,0,0,0,0,0
