,NEGERI,BAHAGIAN PILIHAN RAYA,NAMA CALON,PARTI,BILANGAN UNDI,STATUS,KOD DAN NAMA PARLIMEN  ,NAMA DUN,JUMLAH UNDI,MAJORITI
1068,PULAU PINANG,N. 30 - SUNGAI PINANG,YACOOB BIN OMAR,PAS,1575,HILANG DEPOSIT,P.050 - JELUTONG,SUNGAI PINANG,22332,
1069,PULAU PINANG,N. 30 - SUNGAI PINANG,TEH YEE CHEU,PSM,223,HILANG DEPOSIT,P.050 - JELUTONG,SUNGAI PINANG,22332,
1070,PULAU PINANG,N. 30 - SUNGAI PINANG,TAN SIM BEE,MU,79,HILANG DEPOSIT,P.050 - JELUTONG,SUNGAI PINANG,22332,
1071,PULAU PINANG,N. 30 - SUNGAI PINANG,LIM SIEW KHIM,PKR,15362,MENANG,P.050 - JELUTONG,SUNGAI PINANG,22332,
1072,PULAU PINANG,N. 30 - SUNGAI PINANG,MOHAMED YACOOB BIN MOHAMED NOOR,BEBAS,119,HILANG DEPOSIT,P.050 - JELUTONG,SUNGAI PINANG,22332,
1073,PULAU PINANG,N. 30 - SUNGAI PINANG,NG FOOK ON,BN,4974,,P.050 - JELUTONG,SUNGAI PINANG,22332,
1074,PULAU PINANG,N. 31 - BATU LANCANG,ONG AH TEONG,PKR,20615,MENANG,P.050 - JELUTONG,BATU LANCANG,23161,
1075,PULAU PINANG,N. 31 - BATU LANCANG,KOO PEI CHEE,BN,2407,HILANG DEPOSIT,P.050 - JELUTONG,BATU LANCANG,23161,
1076,PULAU PINANG,N. 31 - BATU LANCANG,KEE LEAN EE,MU,139,HILANG DEPOSIT,P.050 - JELUTONG,BATU LANCANG,23161,
1077,PULAU PINANG,N. 32 - SERI DELIMA,KHOO KAY TEONG,BN,3342,,P.051 - BUKIT GELUGOR,SERI DELIMA,20054,
1078,PULAU PINANG,N. 32 - SERI DELIMA,SYERLEENA BINTI ABDUL RASHID,PKR,16553,MENANG,P.051 - BUKIT GELUGOR,SERI DELIMA,20054,
1079,PULAU PINANG,N. 32 - SERI DELIMA,TAN YANG YUNG,MU,159,HILANG DEPOSIT,P.051 - BUKIT GELUGOR,SERI DELIMA,20054,
1080,PULAU PINANG,N. 33 - AIR ITAM,JOSEPH NG SOON SIANG,PKR,12588,MENANG,P.051 - BUKIT GELUGOR,AIR ITAM,15783,
1081,PULAU PINANG,N. 33 - AIR ITAM,TAN KAH LEONG,BN,3047,,P.051 - BUKIT GELUGOR,AIR ITAM,15783,
1082,PULAU PINANG,N. 33 - AIR ITAM,KANG TEIK WOI,MU,148,HILANG DEPOSIT,P.051 - BUKIT GELUGOR,AIR ITAM,15783,
1083,PULAU PINANG,N. 34 - PAYA TERUBONG,WONG CHIN CHONG,BN,4126,HILANG DEPOSIT,P.051 - BUKIT GELUGOR,PAYA TERUBONG,39862,
1084,PULAU PINANG,N. 34 - PAYA TERUBONG,YEOH SOON HIN,PKR,35315,MENANG,P.051 - BUKIT GELUGOR,PAYA TERUBONG,39862,
1085,PULAU PINANG,N. 34 - PAYA TERUBONG,KUAN AUN WAN,MU,421,HILANG DEPOSIT,P.051 - BUKIT GELUGOR,PAYA TERUBONG,39862,
1086,PULAU PINANG,N. 35 - BATU UBAN,TEOH KOK SIANG,MU,116,HILANG DEPOSIT,P.052 - BAYAN BARU,BATU UBAN,26209,
1087,PULAU PINANG,N. 35 - BATU UBAN,KUMARESAN A/L ARAMUGAM,PKR,21079,MENANG,P.052 - BAYAN BARU,BATU UBAN,26209,
1088,PULAU PINANG,N. 35 - BATU UBAN,HNG CHEE WEY,BN,3806,,P.052 - BAYAN BARU,BATU UBAN,26209,
1089,PULAU PINANG,N. 35 - BATU UBAN,VIKNESWARAN A/L MUNIANDY,PAS,1176,HILANG DEPOSIT,P.052 - BAYAN BARU,BATU UBAN,26209,
1090,PULAU PINANG,N. 35 - BATU UBAN,TEOH KEAN LIANG,PFP,32,HILANG DEPOSIT,P.052 - BAYAN BARU,BATU UBAN,26209,
1091,PULAU PINANG,N. 36 - PANTAI JEREJAK,YIM BOON LEONG,MU,97,HILANG DEPOSIT,P.052 - BAYAN BARU,PANTAI JEREJAK,19079,
1092,PULAU PINANG,N. 36 - PANTAI JEREJAK,SAIFUDDIN NASUTION BIN ISMAIL,PKR,14014,MENANG,P.052 - BAYAN BARU,PANTAI JEREJAK,19079,
1093,PULAU PINANG,N. 36 - PANTAI JEREJAK,OH TONG KEONG,BN,3298,,P.052 - BAYAN BARU,PANTAI JEREJAK,19079,
1094,PULAU PINANG,N. 36 - PANTAI JEREJAK,MOHD FARHAN BIN YUSRI,PAS,1670,HILANG DEPOSIT,P.052 - BAYAN BARU,PANTAI JEREJAK,19079,
1095,PULAU PINANG,N. 37 - BATU MAUNG,ABDUL HALIM BIN HUSSAIN,PKR,17380,MENANG,P.052 - BAYAN BARU,BATU MAUNG,29596,
1096,PULAU PINANG,N. 37 - BATU MAUNG,SAIFUL LIZAN BIN MD YUSOFF,PAS,3153,HILANG DEPOSIT,P.052 - BAYAN BARU,BATU MAUNG,29596,
1097,PULAU PINANG,N. 37 - BATU MAUNG,LIAKAT ALI BIN MOHAMED ALI,BN,9063,,P.052 - BAYAN BARU,BATU MAUNG,29596,
1098,PULAU PINANG,N. 38 - BAYAN LEPAS,ZARINA BINTI SHINTA MADAR,PAS,2497,HILANG DEPOSIT,P.053 - BALIK PULAU,BAYAN LEPAS,22260,
1099,PULAU PINANG,N. 38 - BAYAN LEPAS,AZRUL MAHATHIR BIN AZIZ,PKR,12504,MENANG,P.053 - BALIK PULAU,BAYAN LEPAS,22260,
1100,PULAU PINANG,N. 38 - BAYAN LEPAS,RUSLI BIN HASHIM,BN,7259,,P.053 - BALIK PULAU,BAYAN LEPAS,22260,
1101,PULAU PINANG,N. 39 - PULAU BETONG,MOHD TAUFIK BIN HASHIM,PAS,1645,HILANG DEPOSIT,P.053 - BALIK PULAU,PULAU BETONG,15463,
1102,PULAU PINANG,N. 39 - PULAU BETONG,YEOH CHENG HUAT,PRM,64,HILANG DEPOSIT,P.053 - BALIK PULAU,PULAU BETONG,15463,
1103,PULAU PINANG,N. 39 - PULAU BETONG,MOHD TUAH BIN ISMAIL,PKR,7675,MENANG,P.053 - BALIK PULAU,PULAU BETONG,15463,
1104,PULAU PINANG,N. 39 - PULAU BETONG,MUHAMAD FARID BIN SAAD,BN,6079,,P.053 - BALIK PULAU,PULAU BETONG,15463,
1105,PULAU PINANG,N. 40 - TELOK BAHANG,MOHD ALI BIN OTHMAN,PAS,1469,HILANG DEPOSIT,P.053 - BALIK PULAU,TELOK BAHANG,12008,
1106,PULAU PINANG,N. 40 - TELOK BAHANG,SHAH HEADAN BIN AYOOB HUSSAIN SHAH,BN,5057,,P.053 - BALIK PULAU,TELOK BAHANG,12008,
1107,PULAU PINANG,N. 40 - TELOK BAHANG,ZOLKIFLY BIN MD LAZIM,PKR,5482,MENANG,P.053 - BALIK PULAU,TELOK BAHANG,12008,
1108,SABAH,N. 01 - BANGGI,DATUK ABD MIJUL BIN UNAINI,BN,3234,,P.167 - KUDAT,BANGGI,7560,
1109,SABAH,N. 01 - BANGGI,NORLAJI BIN AMIR HASSAN ,SOLIDARITI,367,HILANG DEPOSIT,P.167 - KUDAT,BANGGI,7560,
1110,SABAH,N. 01 - BANGGI,MOHAMMAD BIN MOHAMARIN,WARISAN,3613,MENANG,P.167 - KUDAT,BANGGI,7560,
1111,SABAH,N. 01 - BANGGI,KUSUGAN BIN ALI,PPRS,105,HILANG DEPOSIT,P.167 - KUDAT,BANGGI,7560,
1112,SABAH,N. 01 - BANGGI,ABIDULA BIN AMSANA,HR,198,HILANG DEPOSIT,P.167 - KUDAT,BANGGI,7560,
1113,SABAH,N. 01 - BANGGI,ABDUL NASIR BIN JAMALUDDIN,PKS,43,HILANG DEPOSIT,P.167 - KUDAT,BANGGI,7560,
1114,SABAH,N. 02 - TANJONG KAPOR,TEO CHEE KANG,BN,6132,,P.167 - KUDAT,TANJONG KAPOR,16800,
1115,SABAH,N. 02 - TANJONG KAPOR,ALIASGAR BIN OMOLONG,PAS,617,HILANG DEPOSIT,P.167 - KUDAT,TANJONG KAPOR,16800,
1116,SABAH,N. 02 - TANJONG KAPOR,TSEN CHOU YIN@THOMAS TSEN CHAU YIN,PCS,481,HILANG DEPOSIT,P.167 - KUDAT,TANJONG KAPOR,16800,
1117,SABAH,N. 02 - TANJONG KAPOR,ALLAIDLY BINTI POYON,PPRS,446,HILANG DEPOSIT,P.167 - KUDAT,TANJONG KAPOR,16800,
1118,SABAH,N. 02 - TANJONG KAPOR,CHONG CHEN BIN,WARISAN,9124,MENANG,P.167 - KUDAT,TANJONG KAPOR,16800,
1119,SABAH,N. 03 - PITAS,DATUK BOLKIAH BIN ISMAIL,BN,5606,MENANG,P.167 - KUDAT,PITAS,12627,
1120,SABAH,N. 03 - PITAS,BAKIR BIN MANCAING,HR,1527,HILANG DEPOSIT,P.167 - KUDAT,PITAS,12627,
1121,SABAH,N. 03 - PITAS,DAUSIEH BINTI QUECK @ PARAMAN,PAS,262,HILANG DEPOSIT,P.167 - KUDAT,PITAS,12627,
1122,SABAH,N. 03 - PITAS,MAKLIN BIN MASIAU,WARISAN,4324,,P.167 - KUDAT,PITAS,12627,
1123,SABAH,N. 03 - PITAS,RAMLAH BINTI NASIR,PKS,508,HILANG DEPOSIT,P.167 - KUDAT,PITAS,12627,
1124,SABAH,N. 03 - PITAS,PRANSOL TIYING,ANAKNEGERI,400,HILANG DEPOSIT,P.167 - KUDAT,PITAS,12627,
1125,SABAH,N. 04 - MATUNGGONG,JULITA MOJUNGKI,BN,6946,MENANG,P.168 - KOTA MARUDU,MATUNGGONG,16619,
1126,SABAH,N. 04 - MATUNGGONG,JORNAH BINTI MOZIHIM,PCS,1348,HILANG DEPOSIT,P.168 - KOTA MARUDU,MATUNGGONG,16619,
1127,SABAH,N. 04 - MATUNGGONG,SAZALYE DONOL BIN ABDULLAH,PKR,5259,,P.168 - KOTA MARUDU,MATUNGGONG,16619,
1128,SABAH,N. 04 - MATUNGGONG,RAHIM BIN MADHAKONG,PKS,98,HILANG DEPOSIT,P.168 - KOTA MARUDU,MATUNGGONG,16619,
1129,SABAH,N. 04 - MATUNGGONG,MARUNSAI BIN DAWAI,SOLIDARITI,2968,,P.168 - KOTA MARUDU,MATUNGGONG,16619,
1130,SABAH,N. 05 - TANDEK,LASIAH BARANTING @ ANITA,BN,8877,MENANG,P.168 - KOTA MARUDU,TANDEK,17336,
1131,SABAH,N. 05 - TANDEK,JOEL BIN MASILUNG,SOLIDARITI,3621,,P.168 - KOTA MARUDU,TANDEK,17336,
1132,SABAH,N. 05 - TANDEK,BAINTIN BIN ADUN,WARISAN,4285,,P.168 - KOTA MARUDU,TANDEK,17336,
1133,SABAH,N. 05 - TANDEK,JOHNSON BIN ASSAN @ JOHNSON GABAN,PCS,553,HILANG DEPOSIT,P.168 - KOTA MARUDU,TANDEK,17336,
1134,SABAH,N. 06 - TEMPASUK,DATUK MUSBAH BIN JAMLI,BN,7742,MENANG,P.169 - KOTA BELUD,TEMPASUK,15235,
1135,SABAH,N. 06 - TEMPASUK,MUSTAQIM BIN ALING,PAS,521,HILANG DEPOSIT,P.169 - KOTA BELUD,TEMPASUK,15235,
1136,SABAH,N. 06 - TEMPASUK,MUSTAPHA @ MOHD YUNUS BIN SAKMUD,PKR,5478,,P.169 - KOTA BELUD,TEMPASUK,15235,
1137,SABAH,N. 06 - TEMPASUK,SUWAH BIN BULEH @ BULLEH,SOLIDARITI,1494,HILANG DEPOSIT,P.169 - KOTA BELUD,TEMPASUK,15235,
1138,SABAH,N. 07 - KADAMAIAN,EWON BENEDICK,BN,6861,MENANG,P.169 - KOTA BELUD,KADAMAIAN,14355,
1139,SABAH,N. 07 - KADAMAIAN,MAIL BIN BALINU,PCS,764,HILANG DEPOSIT,P.169 - KOTA BELUD,KADAMAIAN,14355,
1140,SABAH,N. 07 - KADAMAIAN,LUKIA BINTI INDAN,PKR,3567,,P.169 - KOTA BELUD,KADAMAIAN,14355,
1141,SABAH,N. 07 - KADAMAIAN,RUBBIN BIN GURIBAH,SOLIDARITI,3034,,P.169 - KOTA BELUD,KADAMAIAN,14355,
1142,SABAH,N. 07 - KADAMAIAN,SATAIL BIN MANJUNGKAT,PAS,129,HILANG DEPOSIT,P.169 - KOTA BELUD,KADAMAIAN,14355,
1143,SABAH,N. 08 - USUKAN,ABD BAHTRIN @ ABDUL BAHKRIN BIN MOHD YUSOF,WARISAN,7513,,P.169 - KOTA BELUD,USUKAN,16676,
1144,SABAH,N. 08 - USUKAN,DATUK JAPLIN BIN AKIM @ ABD HAMID,BN,8738,MENANG,P.169 - KOTA BELUD,USUKAN,16676,
1145,SABAH,N. 08 - USUKAN,AMSOR BIN TUAH,BEBAS,70,HILANG DEPOSIT,P.169 - KOTA BELUD,USUKAN,16676,
1146,SABAH,N. 08 - USUKAN,ADZMIN BIN AWANG,PAS,355,HILANG DEPOSIT,P.169 - KOTA BELUD,USUKAN,16676,
1147,SABAH,N. 09 - TAMPARULI,DAUSIL BIN KUNDAYONG,PKR,4738,,P.170 - TUARAN,TAMPARULI,14998,
1148,SABAH,N. 09 - TAMPARULI,MOJILIP BIN BUMBURING @ WILFRED,PCS,2541,,P.170 - TUARAN,TAMPARULI,14998,
1149,SABAH,N. 09 - TAMPARULI,JAHID @ NOORDIN BIN JAHIM,BN,6818,MENANG,P.170 - TUARAN,TAMPARULI,14998,
1150,SABAH,N. 09 - TAMPARULI,SAMIN @ JASMIN BIN DULIN,SOLIDARITI,901,HILANG DEPOSIT,P.170 - TUARAN,TAMPARULI,14998,
1151,SABAH,N. 10 - SULAMAN,ABDULLAH SANI BIN DAUD,WARISAN,5192,,P.170 - TUARAN,SULAMAN,18625,
1152,SABAH,N. 10 - SULAMAN,ARIFIN BIN HARITH,HR,467,HILANG DEPOSIT,P.170 - TUARAN,SULAMAN,18625,
1153,SABAH,N. 10 - SULAMAN,HAJIJI BIN HAJI NOOR,BN,12966,MENANG,P.170 - TUARAN,SULAMAN,18625,
1154,SABAH,N. 11 - KIULU,GAIBIN BIN RANSOI,PCS,543,HILANG DEPOSIT,P.170 - TUARAN,KIULU,10229,
1155,SABAH,N. 11 - KIULU,JONISTON BIN LUMAI @ BANGKUAI,BN,4336,MENANG,P.170 - TUARAN,KIULU,10229,
1156,SABAH,N. 11 - KIULU,TERENCE SINTI ,SOLIDARITI,2457,,P.170 - TUARAN,KIULU,10229,
1157,SABAH,N. 11 - KIULU,JO-ANNA SUE HENLEY RAMPAS,WARISAN,2893,,P.170 - TUARAN,KIULU,10229,
1158,SABAH,N. 12 - KARAMBUNAI,JAINAB BINTI AHMAD,BN,8791,,P.171 - SEPANGGAR,KARAMBUNAI,25902,
1159,SABAH,N. 12 - KARAMBUNAI,AZHAR BIN MATUSSIN,WARISAN,14157,MENANG,P.171 - SEPANGGAR,KARAMBUNAI,25902,
1160,SABAH,N. 12 - KARAMBUNAI,ASPAR BIN OYET@ AKBAR,PAS,1696,HILANG DEPOSIT,P.171 - SEPANGGAR,KARAMBUNAI,25902,
1161,SABAH,N. 12 - KARAMBUNAI,AHSIM @ OYOK BIN JAMAT,SAPP,1258,HILANG DEPOSIT,P.171 - SEPANGGAR,KARAMBUNAI,25902,
1162,SABAH,N. 13 - INANAM,JOHN STEPHEN DIONYSIUS,SAPP,1695,HILANG DEPOSIT,P.171 - SEPANGGAR,INANAM,21871,
1163,SABAH,N. 13 - INANAM,JAKARIAH BIN JANIT,PKS,156,HILANG DEPOSIT,P.171 - SEPANGGAR,INANAM,21871,
1164,SABAH,N. 13 - INANAM,TERENCE TSEN KIM FATT,ANAKNEGERI,480,HILANG DEPOSIT,P.171 - SEPANGGAR,INANAM,21871,
1165,SABAH,N. 13 - INANAM,KENNY CHUA TECK HO,PKR,13633,MENANG,P.171 - SEPANGGAR,INANAM,21871,
1166,SABAH,N. 13 - INANAM,GOH CHIN LOK @ JOHNNY GOH,BN,5850,,P.171 - SEPANGGAR,INANAM,21871,
1167,SABAH,N. 13 - INANAM,SITUL BIN MINTOW ,BEBAS,57,HILANG DEPOSIT,P.171 - SEPANGGAR,INANAM,21871,
1168,SABAH,N. 14 - LIKAS,CHIN SHU YING ,BN,1261,HILANG DEPOSIT,P.172 - KOTA KINABALU,LIKAS,11097,
1169,SABAH,N. 14 - LIKAS,YONG WE KONG ,SAPP,673,HILANG DEPOSIT,P.172 - KOTA KINABALU,LIKAS,11097,
1170,SABAH,N. 14 - LIKAS,TAN LEE FATT,DAP,9163,MENANG,P.172 - KOTA KINABALU,LIKAS,11097,
1171,SABAH,N. 15 - API-API,LEN LIP FONG @ LAND LIP FONG,ANAKNEGERI,244,HILANG DEPOSIT,P.172 - KOTA KINABALU,API,14330,
1172,SABAH,N. 15 - API-API,LIM KAT CHUNG ,SAPP,598,HILANG DEPOSIT,P.172 - KOTA KINABALU,API,14330,
1173,SABAH,N. 15 - API-API,CHAN CHEE CHING ,BEBAS,94,HILANG DEPOSIT,P.172 - KOTA KINABALU,API,14330,
1174,SABAH,N. 15 - API-API,YEE MOH CHAI,BN,5220,,P.172 - KOTA KINABALU,API,14330,
1175,SABAH,N. 15 - API-API,LIEW CHIN JIN ,PKR,8174,MENANG,P.172 - KOTA KINABALU,API,14330,
1176,SABAH,N. 16 - LUYANG,PHOONG JIN ZHE ,DAP,14237,MENANG,P.172 - KOTA KINABALU,LUYANG,16873,
1177,SABAH,N. 16 - LUYANG,PAMELA YONG ,BN,1829,HILANG DEPOSIT,P.172 - KOTA KINABALU,LUYANG,16873,
1178,SABAH,N. 16 - LUYANG,GEE TIEN SIONG,SAPP,807,HILANG DEPOSIT,P.172 - KOTA KINABALU,LUYANG,16873,
1179,SABAH,N. 17 - TANJONG ARU,CHONG WEI LEUNG,ANAKNEGERI,494,HILANG DEPOSIT,P.173 - PUTATAN,TANJONG ARU,17417,
1180,SABAH,N. 17 - TANJONG ARU,HAMID BIN ISMAIL ,PAS,1379,HILANG DEPOSIT,P.173 - PUTATAN,TANJONG ARU,17417,
1181,SABAH,N. 17 - TANJONG ARU,NORAIZA BINTI MOHAMMAD NOOR ,HR,566,HILANG DEPOSIT,P.173 - PUTATAN,TANJONG ARU,17417,
1182,SABAH,N. 17 - TANJONG ARU,YONG OUI FAH ,BN,5184,,P.173 - PUTATAN,TANJONG ARU,17417,
1183,SABAH,N. 17 - TANJONG ARU,WONG HONG JUN ,WARISAN,9794,MENANG,P.173 - PUTATAN,TANJONG ARU,17417,
1184,SABAH,N. 18 - PETAGAS,DATUK YAHYAH @ YAHYA BIN HUSSIN @ AG HUSIN,BN,6318,,P.173 - PUTATAN,PETAGAS,13604,
1185,SABAH,N. 18 - PETAGAS,UDA BIN SULAI,WARISAN,6526,MENANG,P.173 - PUTATAN,PETAGAS,13604,
1186,SABAH,N. 18 - PETAGAS,ESTER OTION,HR,760,HILANG DEPOSIT,P.173 - PUTATAN,PETAGAS,13604,
1187,SABAH,N. 19 - KAPAYAN,CHONG PIT FAH,SOLIDARITI,1318,HILANG DEPOSIT,P.174 - PENAMPANG,KAPAYAN,27184,
1188,SABAH,N. 19 - KAPAYAN,JANNIE LASIMBANG,DAP,19558,MENANG,P.174 - PENAMPANG,KAPAYAN,27184,
1189,SABAH,N. 19 - KAPAYAN,GOH FAH SUN,BN,6308,,P.174 - PENAMPANG,KAPAYAN,27184,
1190,SABAH,N. 20 - MOYOG,DANIM @ ALOYSIUS BIN SIAP,SOLIDARITI,605,HILANG DEPOSIT,P.174 - PENAMPANG,MOYOG,15875,
1191,SABAH,N. 20 - MOYOG,BANDASAN @ DIONISIUS DENNIS J TUNDING,PCS,222,HILANG DEPOSIT,P.174 - PENAMPANG,MOYOG,15875,
1192,SABAH,N. 20 - MOYOG,JENIFER LASIMBANG,WARISAN,9745,MENANG,P.174 - PENAMPANG,MOYOG,15875,
1193,SABAH,N. 20 - MOYOG,DONALD PETER MOJUNTIN,BN,5303,,P.174 - PENAMPANG,MOYOG,15875,
1194,SABAH,N. 21 - KAWANG,DATUK GULAMHAIDAR @ YUSOF BIN KHAN BAHADAR,BN,10388,MENANG,P.175 - PAPAR,KAWANG,18896,
1195,SABAH,N. 21 - KAWANG,SALLEH BIN EDDRIS,WARISAN,7526,,P.175 - PAPAR,KAWANG,18896,
1196,SABAH,N. 21 - KAWANG,MATLIN BIN JILON,HR,781,HILANG DEPOSIT,P.175 - PAPAR,KAWANG,18896,
1197,SABAH,N. 21 - KAWANG,WAHID @ HARITH BIN ISMAIL ,ANAKNEGERI,201,HILANG DEPOSIT,P.175 - PAPAR,KAWANG,18896,
1198,SABAH,N. 22 - PANTAI MANIS,JAMES @ EBI GHANI,HR,448,HILANG DEPOSIT,P.175 - PAPAR,PANTAI MANIS,16937,
1199,SABAH,N. 22 - PANTAI MANIS,JAWASING BIN MIANUS @ HERMAN J MIANUS ,PCS,129,HILANG DEPOSIT,P.175 - PAPAR,PANTAI MANIS,16937,
1200,SABAH,N. 22 - PANTAI MANIS,DATUK SERI PANGLIMA ABDUL RAHIM BIN ISMAIL ,BN,7126,,P.175 - PAPAR,PANTAI MANIS,16937,
1201,SABAH,N. 22 - PANTAI MANIS,AIDI BIN MOKTAR,WARISAN,9234,MENANG,P.175 - PAPAR,PANTAI MANIS,16937,
1202,SABAH,N. 23 - BONGAWAN,DAUD BIN YUSOF ,WARISAN,6912,MENANG,P.176 - KIMANIS,BONGAWAN,13656,
1203,SABAH,N. 23 - BONGAWAN,JAAFAR BIN ISMAIL,HR,627,HILANG DEPOSIT,P.176 - KIMANIS,BONGAWAN,13656,
1204,SABAH,N. 23 - BONGAWAN,DATUK MOHAMAD BIN ALAMIN,BN,6117,,P.176 - KIMANIS,BONGAWAN,13656,
1205,SABAH,N. 24 - MEMBAKUT,HAJI YAHYA BIN AHMAD,BEBAS,85,HILANG DEPOSIT,P.176 - KIMANIS,MEMBAKUT,11351,
1206,SABAH,N. 24 - MEMBAKUT,DATUK MOHD ARIFIN BIN MOHD ARIF,BN,6495,MENANG,P.176 - KIMANIS,MEMBAKUT,11351,
1207,SABAH,N. 24 - MEMBAKUT,ALI OMAR BIN MOHD IDRIS,HR,456,HILANG DEPOSIT,P.176 - KIMANIS,MEMBAKUT,11351,
1208,SABAH,N. 24 - MEMBAKUT,ROSJELEN BINTI SALIMAT,PCS,223,HILANG DEPOSIT,P.176 - KIMANIS,MEMBAKUT,11351,
1209,SABAH,N. 24 - MEMBAKUT,ABD SANI BIN MARIP @ MARIF,WARISAN,4092,,P.176 - KIMANIS,MEMBAKUT,11351,
1210,SABAH,N. 25 - KLIAS,LAJIM BIN UKIN,HR,3837,,P.177 - BEAUFORT,KLIAS,13735,
1211,SABAH,N. 25 - KLIAS,JOHAIR BINTI MAT LANI,WARISAN,3725,,P.177 - BEAUFORT,KLIAS,13735,
1212,SABAH,N. 25 - KLIAS,DATUK ISNIN BIN ALIASNIH @ LIASNIH,BN,6173,MENANG,P.177 - BEAUFORT,KLIAS,13735,
1213,SABAH,N. 26 - KUALA PENYU,DIKIN BIN MUSAH,PKR,3807,,P.177 - BEAUFORT,KUALA PENYU,13456,
1214,SABAH,N. 26 - KUALA PENYU,LIMUS BIN JURY,BN,7352,MENANG,P.177 - BEAUFORT,KUALA PENYU,13456,
1215,SABAH,N. 26 - KUALA PENYU,JONAS BIN SUNGIN @ SUNGGIM,HR,1749,,P.177 - BEAUFORT,KUALA PENYU,13456,
1216,SABAH,N. 26 - KUALA PENYU,NIKOL TIUNSU @ HERMAN TIONGSOH,PCS,548,HILANG DEPOSIT,P.177 - BEAUFORT,KUALA PENYU,13456,
1217,SABAH,N. 27 - LUMADAN,MD SAMLIH BIN JUAISIN,WARISAN,3901,,P.178 - SIPITANG,LUMADAN,12068,
1218,SABAH,N. 27 - LUMADAN,ASMAT BIN JAPAR,HR,1331,HILANG DEPOSIT,P.178 - SIPITANG,LUMADAN,12068,
1219,SABAH,N. 27 - LUMADAN,MATBALI BIN MUSAH,BN,6836,MENANG,P.178 - SIPITANG,LUMADAN,12068,
1220,SABAH,N. 28 - SINDUMIN,DATUK SAPAWI BIN AMAT WASALI @ AHMAD,BN,5888,,P.178 - SIPITANG,SINDUMIN,12809,
1221,SABAH,N. 28 - SINDUMIN,PATRICK SADOM,HR,273,HILANG DEPOSIT,P.178 - SIPITANG,SINDUMIN,12809,
1222,SABAH,N. 28 - SINDUMIN,YUSOF @ JOSREE BIN YACOB,WARISAN,6648,MENANG,P.178 - SIPITANG,SINDUMIN,12809,
1223,SABAH,N. 29 - KUNDASANG,JOACHIM GUNSALAM,BN,3971,MENANG,P.179 - RANAU,KUNDASANG,10691,
1224,SABAH,N. 29 - KUNDASANG,SIRIMAN @ MOHD FAZID BIN BASIR,WARISAN,3716,,P.179 - RANAU,KUNDASANG,10691,
1225,SABAH,N. 29 - KUNDASANG,JINUS BIN SODIONG,PKS,166,HILANG DEPOSIT,P.179 - RANAU,KUNDASANG,10691,
1226,SABAH,N. 29 - KUNDASANG,JAPIRIL BIN SUHAIMIN,SOLIDARITI,2105,,P.179 - RANAU,KUNDASANG,10691,
1227,SABAH,N. 29 - KUNDASANG,HENRYNUS AMIN,ANAKNEGERI,733,HILANG DEPOSIT,P.179 - RANAU,KUNDASANG,10691,
1228,SABAH,N. 30 - KARANAAN,MASIDI BIN MANJUN @ MASDI,BN,6849,MENANG,P.179 - RANAU,KARANAAN,10705,
1229,SABAH,N. 30 - KARANAAN,AMAN @ ADZMAN BIN MANAF,HR,685,HILANG DEPOSIT,P.179 - RANAU,KARANAAN,10705,
1230,SABAH,N. 30 - KARANAAN,CHONG PECK HING @ CHONG POH SING,PKR,3067,,P.179 - RANAU,KARANAAN,10705,
1231,SABAH,N. 30 - KARANAAN,JUHAILI BIN SIDEK,ANAKNEGERI,104,HILANG DEPOSIT,P.179 - RANAU,KARANAAN,10705,
1232,SABAH,N. 31 - PAGINATAN,ABIDIN BIN MADINGKIR,BN,5666,MENANG,P.179 - RANAU,PAGINATAN,11602,
1233,SABAH,N. 31 - PAGINATAN,PEDDERIN @ FEDDRIN BIN TULIANG @ TULING,SOLIDARITI,1870,,P.179 - RANAU,PAGINATAN,11602,
1234,SABAH,N. 31 - PAGINATAN,MAT JAILI BIN SAMAT,PPRS,104,HILANG DEPOSIT,P.179 - RANAU,PAGINATAN,11602,
1235,SABAH,N. 31 - PAGINATAN,JULIAN @ PAUL BIN SIDIN,WARISAN,3600,,P.179 - RANAU,PAGINATAN,11602,
1236,SABAH,N. 31 - PAGINATAN,SATIOL BIN INDONG,PCS,362,HILANG DEPOSIT,P.179 - RANAU,PAGINATAN,11602,
1237,SABAH,N. 32 - TAMBUNAN,GAPARI BIN KATINGAN @ GEOFFREY KITINGAN,SOLIDARITI,6136,MENANG,P.180 - KENINGAU,TAMBUNAN,13118,
1238,SABAH,N. 32 - TAMBUNAN,JOSEPH PAIRIN KITINGAN,BN,5099,,P.180 - KENINGAU,TAMBUNAN,13118,
1239,SABAH,N. 32 - TAMBUNAN,JUSTIN BIN ALIP,WARISAN,1427,HILANG DEPOSIT,P.180 - KENINGAU,TAMBUNAN,13118,
1240,SABAH,N. 32 - TAMBUNAN,NESTOR BIN JOANNES,PCS,456,HILANG DEPOSIT,P.180 - KENINGAU,TAMBUNAN,13118,
1241,SABAH,N. 33 - BINGKOR,JINO @ PETER BIN ALLION @ ALLIUN,BN,4387,,P.180 - KENINGAU,BINGKOR,13713,
1242,SABAH,N. 33 - BINGKOR,AISAT @ ELLIK BIN IGAU @ IGGAU,ANAKNEGERI,290,HILANG DEPOSIT,P.180 - KENINGAU,BINGKOR,13713,
